area,city,floor,location,price,rooms,source,square_price,title
31,Novi Sad,2,Gradske lokacije,100940,0.5,4zida,3256,Stari Grad
71,Novi Sad,1,Gradske lokacije,118450,3.5,4zida,1668,Adice
45,Novi Sad,2,Gradske lokacije,78780,1.5,4zida,1751,Adice
82,Novi Sad,1,Gradske lokacije,123020,3.5,4zida,1500,Adice
81,Beograd,1,"Crveni Krst Vračar, Vračar",225000,3.0,4zida,2778,Metohijska
61,Novi Sad,2,"Liman, Gradske lokacije",139050,2.0,4zida,2280,Liman 2
43,Novi Sad,2,"Veternik, Gradske lokacije",147000,2.0,4zida,2450,"Urbane vile u Dobre Jovanovića bb, Veternik"
81,Beograd,7,"Beograd na vodi, Savski Venac",399000,3.0,4zida,4926,Bulevar Vudroa Vilsona
51,Beograd,5,"Botanička Bašta, Palilula opština",139000,3.0,4zida,2725,Bulevar despota Stefana
32,Kopaonik,1,"Centar, Gradske lokacije",118000,1.0,4zida,3688,Jovana Cvijica
38,Beograd,4,"Blok 65 - WEST 65, Novi Beograd",180000,1.0,4zida,4737,Omladinskih brigada
43,Niš,6,"Ledena Stena, Palilula, Gradske lokacije",173000,1.5,4zida,2060,Sunny Hill by Vagres
34,Novi Sad,4,"Bulevar Oslobođenja, Gradske lokacije",94700,1.0,4zida,2785,Danila Kiša
78,Novi Sad,4,"Novi Sad - Centar, Stari Grad, Gradske lokacije",176750,3.5,4zida,2266,Dr. Laze Stanojevića
46,Novi Sad,3,"Telep, Gradske lokacije",110114,2.0,4zida,2394,Mornarska
113,Beograd,4,"Senjak, Savski Venac",389000,3.0,4zida,3442,VASE PELAGICA
32,Subotica,6,"Centar 3, Gradske lokacije",83150,1.0,4zida,1890,24 RESIDENCE
121,Beograd,3,"Hram Svetog Save, Neimar, Vračar",544000,3.0,4zida,4496,BULEVAR OSLOBODJENJA
177,Beograd,3,"Hram Svetog Save, Neimar, Vračar",795000,5.0,4zida,4492,BULEVAR OSLOBODJENJA
67,Beograd,5,"Kanarevo Brdo, Rakovica opština",109000,2.5,4zida,1627,Kanarevo brdo
111,Beograd,n/a,"Crveni Krst Zvezdara, Zvezdara opština",279000,3.0,4zida,2514,Kajmakčalanska
62,Beograd,2,"Banovo Brdo, Čukarica, Čukarica opština",189900,2.5,4zida,3063,Blagoja Parovića
73,Beograd,4,"Topličin Venac, Kosančićev Venac, Beograd centar, Stari Grad opština",335000,3.0,4zida,4589,Maršala Birjuzova
60,Beograd,1,"Blok 63, Bežanijski Blokovi, Novi Beograd",151200,2.0,4zida,2520,Gandijeva
103,Beograd,1,"Beograd centar, Stari Grad opština",618000,4.0,4zida,6000,Stevana Sremca
81,Beograd,2,"Banjica, Voždovac opština",180000,3.5,4zida,2222,Bulevar oslobođenja
23,Niš,0,"Pantelejska Crkva, Pantelej, Gradske lokacije",275000,1.5,4zida,2806,Pantelejska Crkva
103,Beograd,3,"Botanička Bašta, Palilula opština",259000,4.0,4zida,2515,Šajkaška
70,Beograd,1,"Banovo Brdo, Čukarica, Čukarica opština",196900,3.0,4zida,2813,Nodilova
26,Kopaonik,2,"Banjski Kopaonik, Okolne lokacije",51000,1.0,4zida,1962,Stefana Prvovenčanog
52,Zrenjanin,1,"Centar, Gradske lokacije",68000,1.5,4zida,1308,Svetozara Markovića 2
101,Beograd,10,"Blok 67 - Belville, Novi Beograd",349990,3.0,4zida,3465,Jurija Gagarina
53,Beograd,n/a,"Pašino brdo, Voždovac opština",153700,3.0,4zida,2900,Miloša Svilara
71,Novi Sad,1,Gradske lokacije,106530,3.0,4zida,1500,Adice
48,Kragujevac,n/a,Gradske lokacije,51500,2.0,4zida,1073,Bagremar
62,Novi Sad,0,"Sajmište, Gradske lokacije",159000,3.0,4zida,1728,LED Residence
86,Beograd,15,"Blok 63, Bežanijski Blokovi, Novi Beograd",162000,4.0,4zida,1884,Nehruova
85,Beograd,2,"Miljakovac III, Miljakovac, Rakovica opština",173500,4.0,4zida,2041,Dr Andrejke
220,Sremska Mitrovica,1,"Centar, Gradske lokacije",250000,4.0,4zida,1136,Trg Ćire Milekića
38,Beograd,5,"Karaburma, Palilula opština",75000,1.0,4zida,1974,Pera Ćetkovića
86,Stara Pazova,3,"Novi Banovci, Okolne lokacije",82000,3.0,4zida,953,Branka Radičevića
73,Niš,9,"Medijana, Gradske lokacije",95000,3.0,4zida,1301,Bulevar Nemanjića
83,Niš,10,"Medijana, Gradske lokacije",159650,4.0,4zida,1923,Bulevar Nemanjića
76,Niš,3,Gradske lokacije,118000,2.5,4zida,1553,Palilula
58,Niš,3,Gradske lokacije,84100,2.5,4zida,1450,Pantelej
207,Fruška Gora,1,Fruška Gora,105000,4.0,4zida,1591,Elitno naselje u Hopovu
67,Niš,2,"Pantelej, Gradske lokacije",107000,2.5,4zida,1597,Donja Vrežina
92,Zrenjanin,2,Gradske lokacije,115000,4.0,4zida,1250,Centar
54,Zrenjanin,2,Gradske lokacije,70000,2.0,4zida,1296,Centar
41,Zrenjanin,5,"Centar, Gradske lokacije",75000,1.0,4zida,1829,Žarka Zrenjanina
38,Novi Sad,5,"Avijatičarsko Naselje, Gradske lokacije",68000,2.0,4zida,1097,SQUARE GARDEN
88,Zrenjanin,5,"Bagljaš, Gradske lokacije",89000,3.0,4zida,1011,Junaka Milana Tepića
52,Zrenjanin,1,Gradske lokacije,52000,2.0,4zida,1000,Bagljaš
53,Zrenjanin,1,"Bagljaš, Gradske lokacije",55000,2.0,4zida,1038,Bulevar Veljka Vlahovića
40,Kragujevac,1,"Palilule, Gradske lokacije",56000,1.5,4zida,1400,Stara zvezda
58,Niš,3,"Pantelej, Gradske lokacije",78435,2.5,4zida,1350,Gornjomatejevačka Park
55,Novi Sad,2,Gradske lokacije,93700,2.5,4zida,1704,Telep
75,Beograd,5,"Banjica, Voždovac opština",150000,3.0,4zida,2000,Bulevar oslobođenja
47,Beograd,1,"Vidikovačka Padina, Vidikovac, Rakovica opština",95000,2.5,4zida,2021,Dimitrija Konjovića
71,Beograd,9,"Skojevsko Naselje, Rakovica opština",109000,3.0,4zida,1535,Luke Vojvodića
50,Beograd,2,"Rakovica, Rakovica opština",80000,1.5,4zida,1600,Slavka Rodića
50,Beograd,0,"Skojevsko Naselje, Rakovica opština",122000,1.5,4zida,2440,Luke Vojvodića
32,Beograd,-0.5,"Filmski Grad, Čukarica, Čukarica opština",54500,1.5,4zida,1703,Nebojše Đukelića
28,Beograd,3,"Obrenovac, Obrenovac opština",44000,0.5,4zida,1571,Vuka Karadžića
113,Beograd,8,"Vidikovac, Rakovica opština",235000,4.5,4zida,2080,Vidikovački venac
49,Pančevo,5,"Misa, Gradske lokacije",107000,3.0,4zida,1754,Novogradnja Kutko - Novoseljanski put 39
135,Beograd,0,"Petlovo Brdo, Rakovica opština",163500,4.0,4zida,1211,Braće Deroko
65,Sombor,5,Gradske lokacije,48700,2.5,4zida,749,Nova Selenča
43,Novi Sad,8,"Liman, Gradske lokacije",123600,2.0,4zida,2874,Liman 3
48,Novi Sad,2,Gradske lokacije,84460,2.0,4zida,1760,Petrovaradin
78,Beograd,1,"Pregrevica, Zemun, Zemun opština",248915,3.0,4zida,3190,Pregrevica 78-80
87,Beograd,1,"Cerak, Čukarica, Čukarica opština",159000,3.0,4zida,1828,Jablanička
57,Beograd,1,"Bele Vode, Čukarica, Čukarica opština",110000,2.0,4zida,1930,Milana Šarca
55,Beograd,0,"Zemun Polje, Zemun, Zemun opština",75000,2.0,4zida,1364,Vlajka Đuranovića
68,Beograd,2,"Labudovo Brdo, Rakovica opština",119000,2.5,4zida,1750,Serdara Janka Vukotića
36,Vrnjačka Banja,1,"Centar, Gradske lokacije",56872,1.0,4zida,1540,Apartmani Miloradović
50,Novi Sad,5,Gradske lokacije,80000,2.0,4zida,1600,Novo Naselje
25,Beograd,1,"Vidikovac, Rakovica opština",48000,0.5,4zida,1920,Kneza Višeslava
76,Beograd,-0.5,"Mirijevo, Zvezdara opština",59500,3.0,4zida,783,Aleksandra Bugarskog
41,Beograd,n/a,"Ledine, Novi Beograd",82500,2.0,4zida,2012,Bukovačka
122,Novi Sad,1,Gradske lokacije,265000,4.0,4zida,2172,Novo Naselje
132,Novi Sad,7,Gradske lokacije,298900,4.0,4zida,2264,Novo Naselje
61,Novi Sad,5,"Bulevar Evrope, Gradske lokacije",169000,3.0,4zida,2770,Laze Nančića
37,Beograd,11,"Gradska Bolnica, Zvezdara opština",117000,1.5,4zida,3162,Ucitelja Milosa Jankovica
108,Niš,4,"Duvanište, Medijana, Gradske lokacije",199000,5.0,4zida,1843,Duvaniste
62,Subotica,3,"Kertvaroš, Gradske lokacije",80000,3.0,4zida,1905,"Gutenbergov Park - Lamela 2, 3 i 4"
32,Beograd,0,Zemun opština,38000,1.0,4zida,1188,Batajnica
243,Beograd,2,"Zemun, Zemun opština",599000,6.0,4zida,2465,Pregrevica
55,Niš,4,"Palilula, Gradske lokacije",75000,2.0,4zida,1364,Bubanj
75,Beograd,6,"Blok 65 - WEST 65, Novi Beograd",371250,2.5,4zida,4950,Tadije Sondermajera
49,Zlatibor,p,"Autobuska Stanica, Gradske lokacije",93000,1.5,4zida,1431,IZGRADNJA STAMBENO-POSLOVNOG PROSTORA
73,Niš,1,"Medijana, Gradske lokacije",115000,3.0,4zida,1575,Centar
40,Niš,2,"Park Svetog Save, Bulevar Nemanjića, Medijana, Gradske lokacije",74000,1.5,4zida,1850,Bulevar-park
68,Niš,8,"Bulevar Zona 3, Bulevar Nemanjića, Medijana, Gradske lokacije",105000,2.5,4zida,1544,Bulevar zona III 1
42,Niš,1,"Medijana, Gradske lokacije",72000,1.5,4zida,1200,Near to the bridge
66,Niš,11,"Dom Zdravlja, Medijana, Gradske lokacije",107000,2.5,4zida,1621,Dom zdravlja 1
62,Kruševac,2,Gradske lokacije,46000,2.5,4zida,742,Vlado Jurić
60,Beograd,1,"Batajnica, Zemun opština",86000,2.5,4zida,1433,Vojvođanskih brigada
61,Niš,5,"Dom Zdravlja, Medijana, Gradske lokacije",81700,2.5,4zida,1339,Dom zdravlja 1
49,Beograd,8,"Čukarička Padina, Čukarica, Čukarica opština",85000,2.5,4zida,1735,Mladena Mitrića
88,Niš,6,"Čair, Medijana, Gradske lokacije",136000,3.0,4zida,1545,Čair 1
30,Novi Sad,4,"Nova Detelinara, Detelinara, Gradske lokacije",73000,0.5,4zida,2433,Hadži Ruvimova
51,Novi Sad,4,"Grbavica, Gradske lokacije",115000,1.5,4zida,2255,Lasla Gala
43,Novi Sad,2,"Bulevar Patrijarha Pavla (Somborski Bulevar), Telep, Gradske lokacije",102000,1.5,4zida,2372,Somborski Bulevar
53,Niš,3,"Duvanište, Medijana, Gradske lokacije",85040,2.5,4zida,1600,Duvanište
48,Novi Sad,2,"Sadovi, Gradske lokacije",84700,2.5,4zida,1765,Petrovaradin
101,Novi Sad,2,"Lipov Gaj, Adice, Gradske lokacije",155500,3.0,4zida,1540,Novosadski put
142,Novi Sad,1,"Bulevar Evrope, Gradske lokacije",280000,4.0,4zida,1972,Romanijska
55,Novi Sad,2,"Telep, Gradske lokacije",123600,2.5,4zida,2247,Severni Telep
53,Novi Sad,1,"Adice, Gradske lokacije",92750,2.5,4zida,1750,Stanovi u izgradnji - Marije Bursać
58,Beograd,8,"Galenika, Zemun, Zemun opština",119000,2.5,4zida,2052,Jovana Stojsavljevića
64,Beograd,6,"Zvezdara, Zvezdara opština",209000,2.5,4zida,3266,Pećska
62,Beograd,3,"Kalenić, Vračar",212000,2.0,4zida,3419,Maksima Gorkog
81,Niš,1,"Bulevar Nemanjića, Medijana, Gradske lokacije",106500,3.5,4zida,1315,Bulevar Zona 2
32,Vrnjačka Banja,p,"Centar, Gradske lokacije",123600,1.0,4zida,3635,Vrnjčanka Apartmani
52,Beograd,0,"Zemun Polje, Zemun, Zemun opština",69900,2.0,4zida,1344,Anke Matić
36,Beograd,4,"Lekino Brdo, Voždovac opština",130000,1.5,4zida,3611,Rada Neimara
93,Stara Pazova,2,"Nova Pazova, Okolne lokacije",129640,3.0,4zida,1394,Kralja Petra I Karađorđevića 62a
55,Novi Sad,6,"Bistrica, Novo Naselje, Gradske lokacije",110000,2.5,4zida,2000,Kaće Dejanović
80,Novi Sad,5,"Liman, Gradske lokacije",163300,2.5,4zida,2041,Liman 4
58,Niš,7,"Medijana, Gradske lokacije",101500,3.0,4zida,1750,Centar
48,Novi Sad,7,"Adamovićevo Naselje, Gradske lokacije",116900,2.0,4zida,2435,Cara Dušana
45,Novi Sad,2,Gradske lokacije,118500,2.5,4zida,2633,Novo Naselje
34,Sokobanja,0,"Podina, Gradske lokacije",56098,1.0,4zida,1650,NJEGOŠEVA 61
62,Beograd,1,"Pregrevica, Zemun, Zemun opština",67650,2.5,4zida,1650,Pregrevica Sky & Sun Residences
57,Sokobanja,1,Gradske lokacije,60000,2.5,4zida,1053,Carina
75,Novi Sad,7,Gradske lokacije,150000,3.5,4zida,2000,Bulevar Oslobođenja
80,Novi Sad,5,"Liman 4, Liman, Gradske lokacije",160000,2.5,4zida,2000,1300 KAPLARA
56,Šabac,2,"Centar, Gradske lokacije",82000,2.0,4zida,1464,Sremska
130,Beograd,0,"Sopot, Sopot opština",280000,4.0,4zida,2154,Heaven Eleven
100,Novi Sad,0,Gradske lokacije,241450,4.0,4zida,2415,Telep
71,Novi Sad,2,Gradske lokacije,156486,3.0,4zida,2204,Salajka
76,Novi Sad,2,"Sremska Kamenica, Gradske lokacije",135660,3.0,4zida,1785,Tatarsko Brdo
69,Novi Sad,1,"Telep, Gradske lokacije",171300,3.5,4zida,2483,Bulevar Patrijarha Pavla (Somborski Bulevar)
69,Pančevo,1,"Centar, Gradske lokacije",103200,2.5,4zida,2400,Novogradnja Pančevo
78,Novi Sad,6,"Liman, Gradske lokacije",168300,3.5,4zida,2158,Liman 3
64,Novi Sad,2,Gradske lokacije,104950,3.0,4zida,1640,Veternik
64,Novi Sad,2,Gradske lokacije,122400,2.5,4zida,1913,Vidovdansko Naselje
85,Novi Sad,1,Gradske lokacije,235000,4.0,4zida,2765,Bulevar Evrope
24,Novi Sad,0,"Veternik, Gradske lokacije",40000,0.5,4zida,1667,Veternička Rampa
70,Novi Sad,2,"Liman, Gradske lokacije",179990,3.0,4zida,2571,Liman 3
27,Novi Sad,9,"Liman, Gradske lokacije",79999,0.5,4zida,2963,Liman 2
88,Novi Sad,0,Gradske lokacije,137700,4.0,4zida,1565,Petrovaradin
46,Novi Sad,1,Gradske lokacije,119815,2.0,4zida,2605,Telep
97,Niš,13,"Delta, Bulevar Nemanjića, Medijana, Gradske lokacije",169900,4.0,4zida,2574,Planet Residence
70,Novi Sad,1,Gradske lokacije,161700,3.0,4zida,2310,Petrovaradin
57,Novi Sad,2,Gradske lokacije,91800,3.0,4zida,1611,Adice
75,Kragujevac,3,Gradske lokacije,80000,3.0,4zida,1067,21. Oktobar
56,Kragujevac,3,"Centar, Gradske lokacije",63500,2.0,4zida,1134,Mala Vaga
62,Kragujevac,2,"Erdoglija, Gradske lokacije",99975,2.0,4zida,1595,Harmony Homes
20,Beograd,4,"Gornji Grad, Zemun, Zemun opština",49000,0.5,4zida,2450,Cara Dušana
46,Pančevo,1,Gradske lokacije,74990,2.0,4zida,1630,Centar
77,Pančevo,3,"Kotež 1, Gradske lokacije",119350,2.5,4zida,1550,Oslobođenja
48,Beograd,5,"Vojvode Stepe, Voždovac opština",133265,2.0,4zida,2776,Kumodraška 151
70,Kragujevac,6,"Centar, Stari Grad, Gradske lokacije",128250,2.5,4zida,2850,Zmaj Jovina 53-55
55,Beograd,2,"Gornji Voždovac, Voždovac, Voždovac opština",145750,2.0,4zida,2650,Kumodraška 151
29,Kopaonik,2,"Čajetinska Česma, Vikend naselje, Okolne lokacije",63000,1.0,4zida,2172,Stefana Prvovenčanog
54,Zrenjanin,1,Gradske lokacije,49900,2.0,4zida,924,Bagljaš
51,Zrenjanin,4,Gradske lokacije,45000,2.0,4zida,882,Ruža Šulman
81,Novi Sad,1,Gradske lokacije,129380,4.0,4zida,1597,Adice
45,Novi Sad,n/a,Gradske lokacije,87650,2.0,4zida,1948,Podbara
108,Novi Sad,7,"Liman, Gradske lokacije",310000,3.0,4zida,2870,Liman 4
82,Novi Sad,2,Gradske lokacije,135200,4.0,4zida,1649,Veternik
108,Novi Sad,1,"Stari Grad, Gradske lokacije",197760,5.0,4zida,1831,Novi Sad - Centar
84,Novi Sad,2,"Adamovićevo Naselje, Gradske lokacije",115000,4.0,4zida,2396,SLAVIJA RESIDENCE LUXURY
120,Čačak,3,"Čačak - Centar, Gradske lokacije",114000,5.0,4zida,950,Svetog Save
99,Čačak,5,"Čačak - Centar, Gradske lokacije",150000,4.0,4zida,1515,Svetozara Markovića
67,Čačak,1,"Čačak - Centar, Gradske lokacije",75000,2.0,4zida,1119,Nemanjina
61,Čačak,5,"Alvadžinica, Gradske lokacije",100000,3.0,4zida,1639,Episkopa Nikifora Maksimovića 7
53,Novi Sad,p,"Telep, Gradske lokacije",82800,3.0,4zida,1380,SIME MATAVULJA
44,Kragujevac,1,"Erdoglija, Gradske lokacije",53000,2.0,4zida,1205,Voje Radića
71,Kragujevac,6,"Centar, Gradske lokacije",93800,4.0,4zida,1321,Janka Veselinovića
33,Kragujevac,6,"Smalville, Gradske lokacije",51500,0.5,4zida,1561,Bulevar Kraljice Marije
65,Novi Sad,2,"Stari Grad, Gradske lokacije",185400,3.0,4zida,2852,Novi Sad - Centar
72,Novi Sad,4,"Salajka, Gradske lokacije",115000,3.0,4zida,2091,Branka Radičevića 26-28
51,Beograd,5,"Učiteljsko Naselje, Zvezdara opština",120000,2.0,4zida,2353,Raljska
61,Novi Sad,4,"Liman, Gradske lokacije",157000,2.0,4zida,2574,Liman 1
34,Beograd,2,"Karaburma, Palilula opština",95000,1.0,4zida,2794,Aleksandra Fleminga
33,Beograd,2,"Kalenić, Vračar",135000,1.0,4zida,4091,Hadži Prodanova
75,Beograd,n/a,"Višnjička Banja, Palilula opština",125000,2.0,4zida,1667,Metalska
73,Beograd,3,"Slavija, Vračar",249000,2.0,4zida,3411,Deligradska
48,Beograd,1,"Karaburma, Palilula opština",110000,2.5,4zida,2292,Stevana Dukića
41,Beograd,8,"Banjica, Voždovac opština",106000,2.0,4zida,2585,Bulevar Oslobodjenja
55,Novi Sad,5,Gradske lokacije,113000,2.0,4zida,2055,Grbavica
63,Niš,0,"Čair, Medijana, Gradske lokacije",115161,2.5,4zida,1815,Čair - Novi Klinički
82,Beograd,2,"Beograd centar, Stari Grad opština",275000,3.5,4zida,3354,Kraljice Natalije
43,Bor,2,"Centar, Gradske lokacije",70950,2.0,4zida,1650,Dimitrija Tucovića 59/4
28,Kopaonik,4,"Lisina, Okolne lokacije",61600,0.5,4zida,2200,Stefana Prvovencanog 37
50,Beograd,1,"Mladenovac centar, Mladenovac opština",75700,1.5,4zida,1514,Dimitrija Tucovića 44
71,Niš,1,"Somborska, Pantelej, Gradske lokacije",88500,3.0,4zida,2392,Novogradnja na Panteleju
101,Beograd,10,"Delta City, Blok 67 - Belville, Novi Beograd",349990,3.0,4zida,3465,Jurija Gagarina 12a
73,Sremska Mitrovica,3,Gradske lokacije,120500,3.0,4zida,1651,Centar
57,Subotica,2,"Radijalac, Gradske lokacije",58000,2.5,4zida,1018,Dusana Petrovica 4
61,Subotica,1,"Radijalac, Gradske lokacije",82701,2.0,4zida,1356,Arsenija Čarnojevića 58
71,Novi Sad,1,"Adice, Gradske lokacije",50000,3.0,4zida,1111,Useljiva novogradnja u Adicama
41,Subotica,1,"Palić, Okolne lokacije",76260,1.5,4zida,1860,KANJIŠKI PUT BB
61,Kragujevac,3,"Centar, Gradske lokacije",76900,2.5,4zida,1261,Bitoljska 2
125,Beograd,1,"Donji Grad, Zemun, Zemun opština",400000,3.0,4zida,3200,GUNDULIĆEVA 10
103,Beograd,1,"Donji Grad, Zemun, Zemun opština",330000,3.0,4zida,3204,GUNDULICEVA 10
55,Beograd,3,"Altina, Zemun, Zemun opština",104500,3.0,4zida,1900,Aleksandra Petrovica 40
65,Beograd,3,"Altina, Zemun, Zemun opština",123500,3.0,4zida,1900,Aleksandra Petrovica 40
61,Niš,0,Gradske lokacije,65000,2.5,4zida,1066,Palilula
70,Zrenjanin,1,"Ruža Šulman, Gradske lokacije",75000,3.0,4zida,1071,"Zrenjanin, Ruža Šulman"
43,Novi Sad,1,"Salajka, Gradske lokacije",150000,2.0,4zida,1579,Ugao Partizanske 30 i Radoja Domanovica
41,Beograd,0,"Skojevsko Naselje, Rakovica opština",85000,1.0,4zida,2073,Luke Vojvodića
60,Novi Sad,n/a,Gradske lokacije,111000,2.0,4zida,1850,Novo Naselje
60,Novi Sad,5,"Novo Naselje, Gradske lokacije",144200,3.0,4zida,2403,Bate Brkića
90,Niš,7,"Centar, Medijana, Gradske lokacije",309000,4.0,4zida,2915,Višeporodični stambeni objekat u ul. Stevana Nemanje
84,Pančevo,3,"Centar, Gradske lokacije",126000,3.0,4zida,1500,Kočina 6
73,Novi Sad,6,Gradske lokacije,157000,3.0,4zida,2151,Bulevar Oslobođenja
79,Jagodina,6,Gradske lokacije,81000,3.0,4zida,1025,Vašarište
83,Jagodina,3,Gradske lokacije,108650,3.0,4zida,1309,Kajsijar
36,Novi Sad,1,"Rotkvarija, Gradske lokacije",88500,2.0,4zida,1264,Objekat Valentina Vodnika
38,Subotica,4,Gradske lokacije,53900,2.0,4zida,1418,Bajnat
51,Niš,0,Gradske lokacije,65000,2.5,4zida,1275,Medijana
73,Beograd,5,"Banjica, Voždovac opština",150000,3.0,4zida,2055,Bul. oslobodjenja
32,Novi Sad,0,Gradske lokacije,46900,0.5,4zida,1466,Adice
89,Novi Sad,1,Gradske lokacije,123750,4.0,4zida,1390,Adice
70,Beograd,4,"Blok 70, Novi Beograd",250000,2.0,4zida,3571,Gandijeva
160,Beograd,2,"Knez Mihailova, Beograd centar, Stari Grad opština",799000,5.5,4zida,4994,Gospodar Jovanova
67,Beograd,2,"Beograd centar, Stari Grad opština",299000,2.0,4zida,4463,Gospodar Jevremova
74,Beograd,1,"Blok 37, Novi Beograd",155000,2.5,4zida,2095,Bulevar Arsenija Čarnojevića
36,Sokobanja,p,Gradske lokacije,275000,1.5,4zida,5189,Kneza Miloša 1
76,Beograd,1,"Petlovo Brdo, Rakovica opština",114000,3.0,4zida,1500,Hablova
118,Beograd,4,"Hram Svetog Save, Neimar, Vračar",435000,4.0,4zida,3686,Svetog Save
93,Beograd,2,"Gornji Dorćol, Dorćol, Stari Grad opština",345000,3.0,4zida,3710,Dositejeva
52,Zlatibor,5,Gradske lokacije,150000,3.0,4zida,2885,Centar
85,Niš,4,"Apelovac, Palilula, Gradske lokacije",245000,3.0,4zida,3063,VAGRES CITY
65,Beograd,6,"Beograd centar, Stari Grad opština",359000,3.0,4zida,5523,Kosančićev Venac
46,Beograd,1,"Beograđanka, Savski Venac",135000,2.0,4zida,2935,Karađorđeva
63,Beograd,1,"Knez Mihailova, Beograd centar, Stari Grad opština",349900,2.0,4zida,5554,Gospodar Jovanova
115,Beograd,1,"Istočni Vračar, Vračar",450000,4.0,4zida,3913,Mileševska
47,Vrnjačka Banja,0,Vrnjačka Banja,265000,2.5,4zida,2880,Serenity Residence
92,Beograd,3,"Stari Košutnjak, Rakovica opština",170000,4.0,4zida,1848,Pere Velimirovića
62,Beograd,5,"Terazije, Stari Grad opština",276000,2.0,4zida,4452,Nušićeva
72,Beograd,5,"Blok 23, Novi Beograd",249900,3.0,4zida,3471,Antifašističke borbe
107,Beograd,0,"Blok 70a, Novi Beograd",220000,3.0,4zida,2056,Omladinskih brigada
34,Beograd,2,"Zemun - Centar, Zemun, Zemun opština",81900,1.0,4zida,2409,Svetosavska
84,Beograd,6,"Konjarnik, Zvezdara opština",189000,3.0,4zida,2250,Bulevar Kralja Aleksandra
28,Kopaonik,2,Okolne lokacije,58800,1.0,4zida,2100,Kraljevi Čardaci
44,Beograd,16,"Blok 30, Novi Beograd",125000,2.0,4zida,2841,Bulevar Mihajla Pupina
54,Beograd,3,"Đeram, Zvezdara opština",170000,2.0,4zida,3148,Bulevar Kralja Aleksandra
61,Pančevo,3,"Donji Grad, Gradske lokacije",97700,2.5,4zida,1595,Novogradnja Pančevo - Preradovićeva
87,Beograd,3,"Severni Bulevar, Zvezdara opština",175000,3.5,4zida,2011,Ledinačka
96,Beograd,3,"Terazije, Stari Grad opština",275000,4.0,4zida,2865,Kraljice Natalije
105,Beograd,4,"Crveni Krst Vračar, Vračar",288000,4.0,4zida,2743,Cerska
70,Beograd,1,"Blok 23, Novi Beograd",195900,3.0,4zida,2799,Bulevar Milutina Milankovića
68,Novi Sad,0,"Tatarsko Brdo, Sremska Kamenica, Gradske lokacije",239000,3.5,4zida,2656,Tatarsko Brdo
92,Beograd,n/a,Voždovac opština,115900,4.0,4zida,1260,Vojvode Vlahovića Voždovac
32,Beograd,3,"Konjarnik, Zvezdara opština",86500,1.0,4zida,2703,Bulevar Kralja Aleksandra
73,Beograd,4,"Voždovačka crkva, Voždovac opština",196900,2.5,4zida,2697,Vojvode Stepe
37,Beograd,1,"Voždovačka crkva, Voždovac opština",95000,2.0,4zida,2568,Vojvode Stepe
52,Ljubovija,2,Gradske lokacije,240000,2.0,4zida,3529,Stambeni objekat LUX novogradnja Ljubovija
31,Beograd,3,"Karaburma, Palilula opština",92000,1.5,4zida,2968,Đorđa Nešića
105,Beograd,3,"Istočni Vračar, Vračar",350000,3.0,4zida,3333,Čuburska
75,Beograd,3,"Hram Svetog Save, Neimar, Vračar",275000,3.5,4zida,3667,Mutapova
56,Beograd,11,"Vidikovac, Rakovica opština",85000,2.0,4zida,1518,Vidikovački venac
95,Beograd,3,"Hram Svetog Save, Neimar, Vračar",260000,3.0,4zida,2737,Stojana Protića
102,Beograd,6,"Blok 30, Novi Beograd",305000,4.0,4zida,2990,Bulevar Mihajla Pupina
60,Beograd,6,"Crveni Krst Vračar, Vračar",270000,2.5,4zida,4500,Dravska
90,Beograd,2,"Savski Trg, Savamala, Savski Venac",239000,4.0,4zida,2656,Svetozara Radića
50,Beograd,5,Stari Grad opština,189000,2.0,4zida,3780,Beograd centar
